snapped_at,price,market_cap,total_volume
2021-03-17 00:00:00 UTC,3.4185702540378835,167563016.2655823,8978030.960863288
2021-03-18 00:00:00 UTC,3.4185702540378835,167563016.2655823,8978030.960863288
2021-03-19 00:00:00 UTC,5.9172749552622,291440022.83195144,29284184.546611726
2021-03-20 00:00:00 UTC,7.106047523146815,355714072.0459233,52607031.53395415
2021-03-21 00:00:00 UTC,6.641436524424133,331748223.8194938,13331703.819118729
2021-03-22 00:00:00 UTC,6.348126545466537,316205772.4090274,14048713.38728684
2021-03-23 00:00:00 UTC,6.286459339054518,315118744.5166184,12568889.21660342
2021-03-24 00:00:00 UTC,5.694267060770176,219687693.5835796,6554373.332232537
2021-03-25 00:00:00 UTC,4.978799469928454,195305178.360532,7088274.715991336
2021-03-26 00:00:00 UTC,4.396726097764846,172012601.1918664,5196373.2155192485
2021-03-27 00:00:00 UTC,4.835742388513089,193325117.56710336,8884712.767702853
2021-03-28 00:00:00 UTC,4.708623938420539,189794231.18640408,4032700.347806055
2021-03-29 00:00:00 UTC,4.565979444542752,210285110.968113,3209295.9134904426
2021-03-30 00:00:00 UTC,4.780661420132334,221088448.5467292,4745668.2549869325
2021-03-31 00:00:00 UTC,4.799876102074755,223823658.14029112,3769871.8555830647
2021-04-01 00:00:00 UTC,4.648715420219488,219830743.5903117,2722847.070398705
2021-04-02 00:00:00 UTC,4.477404169352869,212657206.92402536,2750358.378788136
2021-04-03 00:00:00 UTC,4.453257687835569,218715425.2484496,2191221.59293764
2021-04-04 00:00:00 UTC,4.164016866328032,205429743.81143337,3394805.4163952908
2021-04-05 00:00:00 UTC,3.993224872370485,197738604.48030865,2344679.2977679013
2021-04-06 00:00:00 UTC,4.624798828096486,230754371.8007861,7072939.661183468
2021-04-07 00:00:00 UTC,4.929424154408521,249925020.77721903,6434439.889346435
2021-04-08 00:00:00 UTC,4.974286128571345,254181969.5731819,5813296.526678463
2021-04-09 00:00:00 UTC,5.161143773415741,266460074.25728312,2317187.8363949824
2021-04-10 00:00:00 UTC,5.27965810836874,273854326.9811666,6440604.489376538
2021-04-11 00:00:00 UTC,5.119295760706273,266361191.27934605,3025449.37671067
2021-04-12 00:00:00 UTC,5.1699165421061695,269072021.92807484,3987253.565671455
2021-04-13 00:00:00 UTC,4.961190535926367,260911149.47494888,4767977.092213858
2021-04-14 00:00:00 UTC,5.103694568160631,268354846.6903378,6061668.609898197
2021-04-15 00:00:00 UTC,5.142921741642311,270764013.0223565,3904768.489539926
2021-04-16 00:00:00 UTC,5.581566023049052,298437861.0863694,3796853.156105548
2021-04-17 00:00:00 UTC,5.451347750296786,292911825.9520023,3035038.8985988577
2021-04-18 00:00:00 UTC,5.524156581561928,297451751.16752183,2695165.412054213
2021-04-19 00:00:00 UTC,4.903228958176301,265951030.70164385,4868101.168998735
2021-04-20 00:00:00 UTC,4.895988960599204,267536449.2602237,4827876.785209266
2021-04-21 00:00:00 UTC,4.880430096145243,266773934.6558132,3883791.370768964
2021-04-22 00:00:00 UTC,5.1455846844600135,282558730.62404245,5670216.174450167
2021-04-23 00:00:00 UTC,5.042450074111631,279913338.6956644,2592215.8701469214
2021-04-24 00:00:00 UTC,4.943722976465972,274723966.7548572,3133829.95100559
2021-04-25 00:00:00 UTC,4.917638701348726,272843501.74086314,1572676.6036963055
2021-04-26 00:00:00 UTC,5.184342591013454,289285601.9999817,2744453.285322488
2021-04-27 00:00:00 UTC,5.173192470147385,290769426.3230545,2324971.0343257845
2021-04-28 00:00:00 UTC,5.278310865069378,297440084.4870992,2225388.422112383
2021-04-29 00:00:00 UTC,5.249296953261028,296377817.7739469,1822304.8761034915
2021-04-30 00:00:00 UTC,5.329548177561267,301757704.72577083,2138088.7878047014
