snapped_at,price,market_cap,total_volume
2021-03-30 00:00:00 UTC,6.998916351368947,0.0,173169.584847441
2021-03-31 00:00:00 UTC,6.998916351368947,0.0,173169.584847441
2021-04-01 00:00:00 UTC,8.010350397764782,0.0,367943.7163058379
2021-04-02 00:00:00 UTC,6.295870301180498,0.0,308530.9920408056
2021-04-03 00:00:00 UTC,5.63656575490684,0.0,470335.85891315
2021-04-04 00:00:00 UTC,6.043283921353458,0.0,362005.60083082353
2021-04-05 00:00:00 UTC,6.003068048860651,0.0,3876605.7023392376
2021-04-06 00:00:00 UTC,5.068224030077215,0.0,6736377.519860947
2021-04-07 00:00:00 UTC,4.630087600398163,0.0,2244281.740922068
2021-04-08 00:00:00 UTC,4.130480336053895,1107540940.6681235,18524826.124829285
2021-04-09 00:00:00 UTC,5.512334704256674,1446848122.8394184,6680337.094202841
2021-04-10 00:00:00 UTC,5.530743259801873,1439860455.283996,240046193.7015904
2021-04-11 00:00:00 UTC,4.727778539879214,1216379664.83151,120534746.82941554
2021-04-12 00:00:00 UTC,4.441932776479506,1147909592.86849,74818902.95832546
2021-04-13 00:00:00 UTC,4.67394215635171,1208390584.3710852,115955038.39286692
2021-04-14 00:00:00 UTC,4.549057073362095,1174667133.6126187,50126102.21859763
2021-04-15 00:00:00 UTC,4.196836631248953,1085285197.24041,62447755.76650715
2021-04-16 00:00:00 UTC,4.289848963482394,1108714225.6106555,51026894.69298802
2021-04-17 00:00:00 UTC,3.817246469880103,987286896.4075514,53567674.75271986
2021-04-18 00:00:00 UTC,3.910843092330818,1012346497.5202284,49373252.76048143
2021-04-19 00:00:00 UTC,3.4050215324340627,880479607.8498404,41071136.63234589
2021-04-20 00:00:00 UTC,3.207276439960089,829885396.2771254,38625606.11719083
2021-04-21 00:00:00 UTC,3.169670030348477,829148304.6584927,41700909.90818706
2021-04-22 00:00:00 UTC,3.2703125499329158,847400875.486011,59948644.39228015
2021-04-23 00:00:00 UTC,2.7692811257628738,721491997.8104752,80672071.49913871
2021-04-24 00:00:00 UTC,2.756370006285057,708667739.7559272,139989139.81543666
2021-04-25 00:00:00 UTC,2.4477338961208197,634219006.6032584,28724731.25602236
2021-04-26 00:00:00 UTC,2.491208085727892,640324073.5513159,22717797.570334423
2021-04-27 00:00:00 UTC,3.3652051894141994,869247983.6632382,81750955.22729352
2021-04-28 00:00:00 UTC,3.5037983311439977,905945381.831038,41756613.8776627
2021-04-29 00:00:00 UTC,3.307168900724861,853254947.178745,25685325.360213537
2021-04-30 00:00:00 UTC,3.2329826673405506,835619188.5236403,21986055.54364278
2021-05-01 00:00:00 UTC,3.388440976341648,876992500.6688014,25952157.576313745
2021-05-02 00:00:00 UTC,3.3000929022981453,850219359.7058457,17942249.784069397
2021-05-03 00:00:00 UTC,3.283763878876289,849428520.6012123,23256752.874789644
2021-05-04 00:00:00 UTC,3.3625883896443125,869311704.6789968,36067342.947185874
2021-05-05 00:00:00 UTC,2.9165876203224057,765613805.2422493,32595211.445333883
2021-05-06 00:00:00 UTC,3.1336663701129326,809994357.8114297,30029374.790784564
2021-05-07 00:00:00 UTC,2.98867508798072,776272100.7450954,27046669.552570693
2021-05-08 00:00:00 UTC,3.003665560403665,772139786.589938,27891048.26409895
2021-05-09 00:00:00 UTC,3.0293024310934884,782177047.8504593,36251974.461487405
2021-05-10 00:00:00 UTC,3.033977295516477,783270933.2217653,21908803.147668857
2021-05-11 00:00:00 UTC,2.6364472281035183,681001923.4352378,25149873.45484604
2021-05-12 00:00:00 UTC,2.8040491781157777,723016225.3882886,28798868.80804837
2021-05-13 00:00:00 UTC,2.443261203018384,627605910.5038406,92652159.36265633
2021-05-14 00:00:00 UTC,2.406442654657301,615852035.8112166,26739372.48498052
2021-05-15 00:00:00 UTC,2.523327862369216,644177466.9687035,20632109.32793345
2021-05-16 00:00:00 UTC,2.3521046908928254,612150630.9458133,21130572.856708128
2021-05-17 00:00:00 UTC,2.317182808810098,597319227.8774781,20136215.342848565
2021-05-18 00:00:00 UTC,2.1392125379269014,555152629.1236839,28961362.828654222
2021-05-19 00:00:00 UTC,2.185343105308692,560995688.4295639,29832426.171637204
2021-05-20 00:00:00 UTC,1.442549186744503,376815920.851062,31625144.69193189
2021-05-21 00:00:00 UTC,1.662799496853021,428702875.1910211,15892739.818378124
2021-05-22 00:00:00 UTC,1.8008921471183246,462649679.22386456,30812817.02967255
2021-05-23 00:00:00 UTC,1.7761547201474053,459282758.2019813,18761154.52563989
2021-05-24 00:00:00 UTC,1.476028519602802,369521978.3224298,19880075.918139357
2021-05-25 00:00:00 UTC,1.7471677083648645,451216459.4564303,33341026.94217848
2021-05-26 00:00:00 UTC,1.6849941547854776,434451078.1120164,13840524.885633972
2021-05-27 00:00:00 UTC,1.816613670722061,470051538.9338263,12608471.53070476
2021-05-28 00:00:00 UTC,1.7063730983377825,440337789.9930821,9679475.60219068
2021-05-29 00:00:00 UTC,1.7186530051737952,444323081.83235663,15802418.489391064
2021-05-30 00:00:00 UTC,1.6879909258261376,435168905.05688,10749077.645883806
2021-05-31 00:00:00 UTC,1.6510348585602412,426123727.6416462,7106171.199176662
2021-06-01 00:00:00 UTC,1.7035121324995672,440026113.6290051,8572053.284065247
2021-06-02 00:00:00 UTC,1.6461953437223684,425536927.58139104,6798921.669883552
2021-06-03 00:00:00 UTC,1.691299298742483,437342000.6735925,12220282.782582927
2021-06-04 00:00:00 UTC,1.7532299796896236,460017038.6398061,9419903.440970732
2021-06-05 00:00:00 UTC,1.5968590634799105,412699539.3185396,9541390.750858236
