snapped_at,price,market_cap,total_volume
2019-05-23 00:00:00 UTC,0.0036740913488493,22248705.159093738,127012826.23594312
2019-05-24 00:00:00 UTC,0.0049446046330586,30162088.26165792,87912537.11411765
2019-05-25 00:00:00 UTC,0.0033428770267226,20366386.645917628,49761739.1069845
2019-05-26 00:00:00 UTC,0.0029587892232234,18035949.512598436,15150522.079447825
2019-05-27 00:00:00 UTC,0.002586992926021,15780656.84872829,9619259.343986928
2019-05-28 00:00:00 UTC,0.002712532809072,16538677.2605788,11538910.213703718
2019-05-29 00:00:00 UTC,0.002680597375728,16351643.991941111,4817922.533512667
2019-05-30 00:00:00 UTC,0.0028550634190437,17385680.51295192,1348599.960407946
2019-05-31 00:00:00 UTC,0.0021482769493588,13103210.678549578,10116261.239178794
2019-06-01 00:00:00 UTC,0.0025879904504463,15786741.747722656,8068271.176185752
2019-06-02 00:00:00 UTC,0.0033716325778854,20418891.2157396,22448811.879243743
2019-06-03 00:00:00 UTC,0.0032440606665201,19784073.644914985,25005378.851115957
2019-06-04 00:00:00 UTC,0.0025397719916305,15486364.266062958,15523683.839640277
2019-06-05 00:00:00 UTC,0.0025812451118874,15719887.4992901,7084149.092634195
2019-06-06 00:00:00 UTC,0.0026687422352253,16372141.235326037,5146583.220949094
2019-06-07 00:00:00 UTC,0.0025208566688636,15376993.532781404,3739824.596937845
2019-06-08 00:00:00 UTC,0.0026183471897632,15962861.8335217,3838018.2605850673
2019-06-09 00:00:00 UTC,0.0025694416396682,15647232.609304173,2146052.3234783844
2019-06-10 00:00:00 UTC,0.0023379480040858,14627230.21312754,2902159.8507543583
2019-06-11 00:00:00 UTC,0.002547345071882,15911942.436405577,4639734.34929587
2019-06-12 00:00:00 UTC,0.0024708113666693,15438503.283361737,3085130.220986264
2019-06-13 00:00:00 UTC,0.0024184166447988,15171125.854093274,2693818.888349268
2019-06-14 00:00:00 UTC,0.0024181790745867,15119375.03986666,1950893.526270248
2019-06-15 00:00:00 UTC,0.0023427737297657,14754205.04574834,1885581.7960271328
2019-06-16 00:00:00 UTC,0.0024252565669853,15287189.554076904,1720151.0687417197
2019-06-17 00:00:00 UTC,0.002478933984414,15508234.62157786,6134029.173001323
2019-06-18 00:00:00 UTC,0.0025084288788351,15698531.37678112,10953918.663561417
2019-06-19 00:00:00 UTC,0.0028752362734648,18011471.27776202,7015601.698234227
2019-06-20 00:00:00 UTC,0.0034034838777599,21402121.287553165,10696770.902479729
2019-06-21 00:00:00 UTC,0.0028276201142751,17924439.41733756,19869835.442739144
2019-06-22 00:00:00 UTC,0.0025581412495627,16181847.15247492,14100594.98938721
2019-06-23 00:00:00 UTC,0.0025884947283791,16411533.38093022,17081456.371139433
2019-06-24 00:00:00 UTC,0.0031395243654725,19916763.885040503,19647025.096965384
2019-06-25 00:00:00 UTC,0.0031111448840009,19732768.23000988,27541666.83606404
2019-06-26 00:00:00 UTC,0.0029569708687178,18867385.56832385,29840251.86009128
2019-06-27 00:00:00 UTC,0.0028444250697586,17993234.927753378,19559830.998110916
2019-06-28 00:00:00 UTC,0.0028192094214598,17973338.669596564,9166567.300210131
2019-06-29 00:00:00 UTC,0.0027310174101512,17341671.07507006,14004587.516497368
2019-06-30 00:00:00 UTC,0.0028316083008032,18058405.340650104,7821251.705976245
2019-07-01 00:00:00 UTC,0.0026333957745723,16814709.739386614,7079392.495091538
2019-07-02 00:00:00 UTC,0.0028979206171202,18417705.57179705,5185132.478917328
2019-07-03 00:00:00 UTC,0.0027877494164098,17713271.912937157,5964812.249090103
2019-07-04 00:00:00 UTC,0.0028278657075547,17884743.37032596,4964902.499286369
2019-07-05 00:00:00 UTC,0.0028562519756272,18109140.030834723,12817551.37626024
2019-07-06 00:00:00 UTC,0.0031683953099322,20173062.759252243,9954614.460623588
2019-07-07 00:00:00 UTC,0.0035797269907549,23252725.446363468,6797968.305111046
2019-07-08 00:00:00 UTC,0.0032973592453739,21397034.2762019,4135240.438674225
2019-07-09 00:00:00 UTC,0.0030410968759027,19640178.54966825,12870070.62039054
2019-07-10 00:00:00 UTC,0.003698720904378,23950877.72466519,30313175.32243737
2019-07-11 00:00:00 UTC,0.0036536494398951,23606879.79667352,23524924.06630888
2019-07-12 00:00:00 UTC,0.003238673678419,20903638.06507265,10119528.52342038
2019-07-13 00:00:00 UTC,0.0035293801891607,22800027.22040919,11349821.65717682
2019-07-14 00:00:00 UTC,0.0039362847273778,25458728.00677037,12191274.484811652
2019-07-15 00:00:00 UTC,0.0039855043472767,25796657.429787293,12737966.4275749
2019-07-16 00:00:00 UTC,0.0038644584117307,25017248.086069584,12591827.01226304
2019-07-17 00:00:00 UTC,0.0036790363327775,23870533.73972122,11197001.870529998
2019-07-18 00:00:00 UTC,0.0031229582012769,20463016.23431376,10131213.99707394
2019-07-19 00:00:00 UTC,0.0033746943158044,21726423.876456182,9197400.82750356
2019-07-20 00:00:00 UTC,0.0032659265913457,21113423.07485718,8056431.715683827
2019-07-21 00:00:00 UTC,0.0032113011108321,20994777.47553466,7655144.009215264
2019-07-22 00:00:00 UTC,0.0032513200337998,21415583.68899971,7730318.337058253
2019-07-23 00:00:00 UTC,0.0031592897756851,20815626.253079496,4874022.054904929
2019-07-24 00:00:00 UTC,0.0028488766000395,18762525.250149284,4229986.111108078
2019-07-25 00:00:00 UTC,0.0030591613081124,20121491.834860954,5372678.241715717
2019-07-26 00:00:00 UTC,0.0031563029965942,20775511.90770801,4421870.422699509
2019-07-27 00:00:00 UTC,0.003053456478342,20131731.2673945,3384016.639907725
