snapped_at,price,market_cap,total_volume
2021-05-19 00:00:00 UTC,2.3833549756464456e-10,0.0,4656254.018309026
2021-05-20 00:00:00 UTC,2.3833549756464456e-10,0.0,4656254.018309026
2021-05-21 00:00:00 UTC,3.0564034380862865e-10,0.0,3041717.598268503
2021-05-22 00:00:00 UTC,2.2053052813985006e-10,0.0,1445951.1942087954
2021-05-23 00:00:00 UTC,1.944174858538061e-10,0.0,1124261.49203769
2021-05-24 00:00:00 UTC,1.1029171603860431e-10,0.0,659807.6089501645
2021-05-25 00:00:00 UTC,2.826607893009966e-10,0.0,2370176.520703852
2021-05-26 00:00:00 UTC,1.6711821854273482e-10,0.0,1039984.5707707816
2021-05-27 00:00:00 UTC,2.137825800774627e-10,0.0,583743.2191867005
2021-05-28 00:00:00 UTC,1.668402036820375e-10,0.0,344127.56840743235
2021-05-29 00:00:00 UTC,5.081857210921211e-10,0.0,3696799.077023206
2021-05-30 00:00:00 UTC,1.5703203998545431e-09,0.0,41997213.44116164
2021-05-31 00:00:00 UTC,1.420712370128334e-09,0.0,14468985.96461232
2021-06-01 00:00:00 UTC,1.2368798571241595e-09,0.0,5785445.487539757
2021-06-02 00:00:00 UTC,9.227455338776403e-10,0.0,3038575.270691619
2021-06-03 00:00:00 UTC,9.534393339528479e-10,0.0,2246829.4337865734
2021-06-04 00:00:00 UTC,8.921738136030921e-10,0.0,4961284.726593611
2021-06-05 00:00:00 UTC,8.943025966660962e-10,0.0,4067938.144818464
2021-06-06 00:00:00 UTC,7.982195511449465e-10,0.0,958768.4233201068
2021-06-07 00:00:00 UTC,7.654159060257035e-10,0.0,1009301.6997540188
2021-06-08 00:00:00 UTC,5.681644173762316e-10,0.0,1159850.2759236307
2021-06-09 00:00:00 UTC,4.690954099132916e-10,0.0,1395858.1068055078
2021-06-10 00:00:00 UTC,5.111443882676686e-10,0.0,694418.0689544221
2021-06-11 00:00:00 UTC,3.4404072587798745e-10,0.0,841346.339304941
2021-06-12 00:00:00 UTC,2.744091976431242e-10,0.0,825943.2507379351
2021-06-13 00:00:00 UTC,2.3967407931484727e-10,0.0,1097423.5068717776
2021-06-14 00:00:00 UTC,4.2827317022339317e-10,0.0,1888047.021435492
2021-06-15 00:00:00 UTC,3.7668067334385077e-10,0.0,668290.5671881998
2021-06-16 00:00:00 UTC,3.9646695332426056e-10,0.0,926210.7796838044
2021-06-17 00:00:00 UTC,3.1668724607736004e-10,0.0,756766.2944147506
2021-06-18 00:00:00 UTC,2.7461285499484216e-10,0.0,722403.7200303833
2021-06-19 00:00:00 UTC,2.539869528003973e-10,0.0,507251.5975036137
2021-06-20 00:00:00 UTC,2.2803379680086048e-10,0.0,334056.5032649072
2021-06-21 00:00:00 UTC,2.067105014026685e-10,0.0,150516.04984804912
2021-06-22 00:00:00 UTC,1.4426344898995143e-10,0.0,162600.20110981804
2021-06-23 00:00:00 UTC,1.2094470996719388e-10,0.0,307373.52959448774
2021-06-24 00:00:00 UTC,1.8167144310761143e-10,0.0,221380.9912386091
2021-06-25 00:00:00 UTC,1.5270291823345412e-10,0.0,113073.37123302543
2021-06-26 00:00:00 UTC,1.4081207962109766e-10,0.0,117809.74118929132
2021-06-27 00:00:00 UTC,1.1622607549430208e-10,0.0,94590.1957781993
2021-06-28 00:00:00 UTC,1.332578868390489e-10,0.0,112048.69975272096
2021-06-29 00:00:00 UTC,1.4283062505946013e-10,0.0,170831.5712364644
2021-06-30 00:00:00 UTC,1.9507734497878902e-10,0.0,167570.98408232417
2021-07-01 00:00:00 UTC,2.0205346870706652e-10,0.0,255754.143631002
2021-07-02 00:00:00 UTC,1.6545446716544414e-10,0.0,75704.02066836672
2021-07-03 00:00:00 UTC,1.4848844596018083e-10,0.0,61330.90733801681
2021-07-04 00:00:00 UTC,1.4419092230802032e-10,0.0,40031.70650392024
2021-07-05 00:00:00 UTC,1.7326090347381207e-10,0.0,62062.49088929823
2021-07-06 00:00:00 UTC,1.4519534662753182e-10,0.0,49813.58547179439
2021-07-07 00:00:00 UTC,1.3085788671738674e-10,0.0,83619.81081786286
2021-07-08 00:00:00 UTC,1.2951940048117662e-10,0.0,62438.95580466273
2021-07-09 00:00:00 UTC,1.2663073944170943e-10,0.0,51538.08928021939
2021-07-10 00:00:00 UTC,1.2646947071045594e-10,0.0,76505.77553905109
2021-07-11 00:00:00 UTC,1.5589178861078095e-10,0.0,100327.66587067864
